order_id;shipper_id;customer_id;order_date;status;shipped_date;first_name;last_name;birth_date;phone;address;city;state;points;shipper_name;order_status;id;product_id;quantity;unit_price;name;quantity_in_stock;comments
845;5;845;26/03/1999;2;02/04/1999;Carmen;Monahan;NULL;755.778.1846x686;7392 Dorothy Fort;Georgeberg;Co;685;Waters, Mayert and Prohaska;Shipped;8845;364;8;64.35;PORCELAIN ROSE LARGE;105;NULL
846;1;846;10/03/1978;3;16/03/1978;Wellington;Yundt;15/07/1956;1-166-507-5294;201 Oliver Greens;Julienside;Wi;3114;Hettinger LLC;Delivered;846;122;10;18.38;EASTER DECORATION NATURAL CHICK;20;NULL
846;1;846;10/03/1978;3;16/03/1978;Wellington;Yundt;15/07/1956;1-166-507-5294;201 Oliver Greens;Julienside;Wi;3114;Hettinger LLC;Delivered;8846;83;4;81.56;HANGING MEDINA LANTERN SMALL;141;NULL
847;2;847;28/01/1977;1;NULL;Elmer;Schneider;15/07/1946;3214940077;897 Rosemarie Trail Suite 130;Lake Kennedyborough;Id;3241;Schinner-Predovic;Processed;847;383;11;31.61;BANK ACCOUNT  GREETING  CARD;147;NULL
847;2;847;28/01/1977;1;NULL;Elmer;Schneider;15/07/1946;3214940077;897 Rosemarie Trail Suite 130;Lake Kennedyborough;Id;3241;Schinner-Predovic;Processed;8847;72;7;51.41;BLACK ORANGE SQUEEZER;2;NULL
848;3;848;25/11/2008;2;02/12/2008;Clair;Kuhic;15/07/1945;522-811-2404;8357 Bauch Lodge Suite 754;Lake Roslynton;Ne;3202;Satterfield LLC;Shipped;848;46;13;98.41;DIAMANTE HAIR GRIP PACK/2 MONTANA;21;NULL
848;3;848;25/11/2008;2;02/12/2008;Clair;Kuhic;15/07/1945;522-811-2404;8357 Bauch Lodge Suite 754;Lake Roslynton;Ne;3202;Satterfield LLC;Shipped;8848;110;11;81.14;ROMANTIC IMAGES NOTEBOOK SET;69;NULL
849;4;849;04/10/2019;3;05/10/2019;Stone;Pfannerstill;15/07/1951;NULL;5043 Wisoky Shores Apt. 484;West Jodie;Pe;796;Mraz, Renner and Nolan;Delivered;849;581;10;53.41;BLACK LOVE BIRD T-LIGHT HOLDER;61;NULL
849;4;849;04/10/2019;3;05/10/2019;Stone;Pfannerstill;15/07/1951;NULL;5043 Wisoky Shores Apt. 484;West Jodie;Pe;796;Mraz, Renner and Nolan;Delivered;8849;332;6;10.21;MURANO STYLE GLASS BRACELET BLACK;108;NULL
850;6;850;29/06/2019;1;NULL;Adrain;Treutel;15/07/1936;(249)319-1327x18573;2518 Schuppe Pike Apt. 830;Port Lorna;Ok;3249;Dummy;Processed;850;517;10;21.51;PURPLE GEMSTONE BRACELET;46;NULL
850;6;850;29/06/2019;1;NULL;Adrain;Treutel;15/07/1936;(249)319-1327x18573;2518 Schuppe Pike Apt. 830;Port Lorna;Ok;3249;Dummy;Processed;8850;579;3;44.36;VINTAGE BLUE TINSEL REEL;28;NULL
851;1;851;19/08/1992;2;28/08/1992;Terry;Beatty;NULL;1-217-592-4366x9760;3914 Gerlach Mountains;East Ike;Mi;4882;Hettinger LLC;Shipped;851;90;15;48.58;SILVER GLASS T-LIGHT SET;123;NULL
851;1;851;19/08/1992;2;28/08/1992;Terry;Beatty;NULL;1-217-592-4366x9760;3914 Gerlach Mountains;East Ike;Mi;4882;Hettinger LLC;Shipped;8851;400;10;65.13;ORANGE SCENTED SET/9 T-LIGHTS;10;NULL
852;2;852;07/02/2009;3;12/02/2009;Hayden;Shields;15/07/1953;NULL;5393 Danyka Ports;Danamouth;Rh;4133;Schinner-Predovic;Delivered;852;399;3;55.91;RAINBOW PEGS PHOTO CLIP STRING;21;NULL
852;2;852;07/02/2009;3;12/02/2009;Hayden;Shields;15/07/1953;NULL;5393 Danyka Ports;Danamouth;Rh;4133;Schinner-Predovic;Delivered;8852;263;11;95.00;RIDGED GLASS POSY VASE;45;NULL
853;4;853;12/04/1993;1;NULL;Zachery;O'Hara;NULL;NULL;35395 Kutch Lodge Apt. 579;Lake Maiyachester;Ok;1658;Mraz, Renner and Nolan;Processed;853;224;11;18.51;"LETTER V"" BLING KEY RING""";13;NULL
853;4;853;12/04/1993;1;NULL;Zachery;O'Hara;NULL;NULL;35395 Kutch Lodge Apt. 579;Lake Maiyachester;Ok;1658;Mraz, Renner and Nolan;Processed;8853;114;7;22.09;LOLITA  DESIGN  COTTON TOTE BAG;41;NULL
854;4;854;25/08/1974;2;31/08/1974;Chanelle;Hudson;12/02/1937;1-067-901-4331;863 Fay Extensions;Lake Rosendoberg;Ne;147;Mraz, Renner and Nolan;Shipped;854;672;12;53.64;PACK OF 12 RED RETROSPOT TISSUES;14;problem two: the crotch split! in the front! i'm a teacher. i sincerely hope no one noticed! i read other reviews about this problem and don't know if i got a bad batch or if a similar fate is awaiting other
854;4;854;25/08/1974;2;31/08/1974;Chanelle;Hudson;12/02/1937;1-067-901-4331;863 Fay Extensions;Lake Rosendoberg;Ne;147;Mraz, Renner and Nolan;Shipped;8854;532;3;65.22;BLACK RECORD COVER FRAME;98;problem two: the crotch split! in the front! i'm a teacher. i sincerely hope no one noticed! i read other reviews about this problem and don't know if i got a bad batch or if a similar fate is awaiting other
855;5;855;27/06/1996;3;01/07/1996;Caleb;McLaughlin;NULL;NULL;2218 Clyde Mountain Suite 882;East Jaydebury;De;793;Waters, Mayert and Prohaska;Delivered;855;439;4;20.39;COSY SLIPPER SHOES LARGE GREEN;124;NULL
855;5;855;27/06/1996;3;01/07/1996;Caleb;McLaughlin;NULL;NULL;2218 Clyde Mountain Suite 882;East Jaydebury;De;793;Waters, Mayert and Prohaska;Delivered;8855;65;4;33.15;SET OF 4 NAPKIN CHARMS STARS;41;NULL
856;6;856;29/09/2007;1;NULL;Bartholome;Harber;NULL;537.582.8392x531;994 Langosh Manor;Bruenland;Mi;3599;Dummy;Processed;856;177;4;79.44;PORCELAIN HANGING BELL SMALL;24;NULL
856;6;856;29/09/2007;1;NULL;Bartholome;Harber;NULL;537.582.8392x531;994 Langosh Manor;Bruenland;Mi;3599;Dummy;Processed;8856;229;7;80.74;KINGS CHOICE BISCUIT TIN;130;NULL
857;2;857;11/03/1999;2;15/03/1999;Chaya;Ebert;15/07/1936;+39(8)3814063318;082 Lonnie Prairie Apt. 421;Buckridgebury;Te;2749;Schinner-Predovic;Shipped;857;319;6;29.55;RECTANGULAR SHAPED MIRROR;106;NULL
857;2;857;11/03/1999;2;15/03/1999;Chaya;Ebert;15/07/1936;+39(8)3814063318;082 Lonnie Prairie Apt. 421;Buckridgebury;Te;2749;Schinner-Predovic;Shipped;8857;200;11;54.69;SET OF 4 NAPKIN CHARMS HEARTS;64;NULL
858;3;858;08/12/2012;3;13/12/2012;Yvonne;Mante;15/07/1947;NULL;8144 Sabrina Falls;Lake Tania;So;3029;Satterfield LLC;Delivered;858;311;6;23.09;YELLOW METAL CHICKEN HEART;124;This tunic trumped any other i have seen this season. the style, with the delicate open stitchwork around the upper chest gave it quite a feminine appeal. i especially love the weight of the fabric being on the light side. won't have to worry about hot flashes like when wearing a thicker fabric! it's warm without being bulky. and to top it off, it was on sale and i was able to grab two colors. this tunic is also age appropriate and flattering for most anyone. extraordinary to say the least.
858;3;858;08/12/2012;3;13/12/2012;Yvonne;Mante;15/07/1947;NULL;8144 Sabrina Falls;Lake Tania;So;3029;Satterfield LLC;Delivered;8858;312;7;53.63;MIXED NUTS LIGHT GREEN BOWL;25;This tunic trumped any other i have seen this season. the style, with the delicate open stitchwork around the upper chest gave it quite a feminine appeal. i especially love the weight of the fabric being on the light side. won't have to worry about hot flashes like when wearing a thicker fabric! it's warm without being bulky. and to top it off, it was on sale and i was able to grab two colors. this tunic is also age appropriate and flattering for most anyone. extraordinary to say the least.
859;6;859;24/05/1979;1;NULL;Kobe;Hermann;NULL;NULL;0993 Aidan Plaza;Port Nayeliberg;Il;540;Dummy;Processed;859;598;14;28.99;CITRONELLA CANDLE GARDEN POT;107;NULL
859;6;859;24/05/1979;1;NULL;Kobe;Hermann;NULL;NULL;0993 Aidan Plaza;Port Nayeliberg;Il;540;Dummy;Processed;8859;211;9;96.20;SMALL HANGING GLASS+ZINC LANTERN;134;NULL
860;5;860;30/03/1972;2;02/04/1972;Junior;Leuschke;02/06/1936;NULL;515 Blick Road;South Chasitybury;Rh;4410;Waters, Mayert and Prohaska;Shipped;860;557;3;50.37;GIFT BAG PSYCHEDELIC APPLES;136;NULL
860;5;860;30/03/1972;2;02/04/1972;Junior;Leuschke;02/06/1936;NULL;515 Blick Road;South Chasitybury;Rh;4410;Waters, Mayert and Prohaska;Shipped;8860;116;6;31.30;RAIN PONCHO RETROSPOT;8;NULL
861;1;861;10/10/1981;3;13/10/1981;Blair;Wisozk;NULL;1-316-521-1345x718;40642 Ezra Coves Apt. 974;Lake Stephanyland;No;1953;Hettinger LLC;Delivered;861;242;3;20.46;FIRST CLASS PASSPORT COVER;28;is very nice and it's well made, but it's going back.
861;1;861;10/10/1981;3;13/10/1981;Blair;Wisozk;NULL;1-316-521-1345x718;40642 Ezra Coves Apt. 974;Lake Stephanyland;No;1953;Hettinger LLC;Delivered;8861;696;9;78.61;SET/5 RED RETROSPOT LID GLASS BOWLS;133;is very nice and it's well made, but it's going back.
862;4;862;07/01/2000;1;NULL;Lonie;Strosin;12/02/1944;1-916-460-1021x557;0337 Catharine Mission Suite 249;Lake Darlenetown;Wa;104;Mraz, Renner and Nolan;Processed;862;289;15;12.48;FUNKY DIVA PEN;73;NULL
862;4;862;07/01/2000;1;NULL;Lonie;Strosin;12/02/1944;1-916-460-1021x557;0337 Catharine Mission Suite 249;Lake Darlenetown;Wa;104;Mraz, Renner and Nolan;Processed;8862;133;14;54.27;ACRYLIC JEWEL ICICLE, PINK;130;NULL
863;3;863;10/11/1992;2;13/11/1992;Rubye;Macejkovic;15/07/1937;(630)713-5329x7998;60326 Marquardt Stravenue Suite 805;Rethaside;So;452;Satterfield LLC;Shipped;863;716;1;35.85;FAMILY ALBUM WHITE PICTURE FRAME;54;NULL
863;3;863;10/11/1992;2;13/11/1992;Rubye;Macejkovic;15/07/1937;(630)713-5329x7998;60326 Marquardt Stravenue Suite 805;Rethaside;So;452;Satterfield LLC;Shipped;8863;78;9;22.92;SET/10 PINK POLKADOT PARTY CANDLES;104;NULL
864;4;864;28/07/1996;3;04/08/1996;Frieda;Schaden;03/02/1955;862-602-2208;21274 Leta Spurs Suite 976;West Dedrick;Io;529;Mraz, Renner and Nolan;Delivered;864;461;6;80.09;BLUE POLKADOT BOWL;37;NULL
864;4;864;28/07/1996;3;04/08/1996;Frieda;Schaden;03/02/1955;862-602-2208;21274 Leta Spurs Suite 976;West Dedrick;Io;529;Mraz, Renner and Nolan;Delivered;8864;738;1;3.92;CHOCOLATE THIS WAY METAL SIGN;51;NULL
865;6;865;02/12/2010;1;NULL;Stone;Quitzon;NULL;+97(2)3133004519;49261 Chester Circle Apt. 729;Peterville;So;1656;Dummy;Processed;865;160;1;92.45;GARDEN PATH JOURNAL;99;NULL
865;6;865;02/12/2010;1;NULL;Stone;Quitzon;NULL;+97(2)3133004519;49261 Chester Circle Apt. 729;Peterville;So;1656;Dummy;Processed;8865;455;1;98.19;BIRDS MOBILE VINTAGE DESIGN;147;NULL
866;1;866;03/08/2003;2;09/08/2003;Dillan;Brakus;15/07/1950;NULL;10301 Lelia Shoal Apt. 985;Pamelastad;Wy;1719;Hettinger LLC;Shipped;866;166;15;72.82;ROSE DU SUD COSMETICS BAG;130;NULL
866;1;866;03/08/2003;2;09/08/2003;Dillan;Brakus;15/07/1950;NULL;10301 Lelia Shoal Apt. 985;Pamelastad;Wy;1719;Hettinger LLC;Shipped;8866;60;12;23.30;CLASSIC FRENCH STYLE BASKET NATURAL;89;NULL
867;2;867;30/07/1981;3;01/08/1981;Casey;Grant;15/07/1955;NULL;479 Bette Union Suite 782;Lake Abdullahtown;Lo;3231;Schinner-Predovic;Delivered;867;350;3;8.10;PIN CUSHION BABUSHKA RED;95;NULL
867;2;867;30/07/1981;3;01/08/1981;Casey;Grant;15/07/1955;NULL;479 Bette Union Suite 782;Lake Abdullahtown;Lo;3231;Schinner-Predovic;Delivered;8867;434;12;24.90;JUMBO BAG SPACEBOY DESIGN;21;NULL
868;6;868;17/04/2006;1;NULL;Maddison;Durgan;02/06/1949;NULL;76106 Langworth Gardens;Erdmantown;Ne;2372;Dummy;Processed;868;501;9;9.52;SILVER DIAMANTE PEN IN GIFT BOX;32;NULL
868;6;868;17/04/2006;1;NULL;Maddison;Durgan;02/06/1949;NULL;76106 Langworth Gardens;Erdmantown;Ne;2372;Dummy;Processed;8868;489;1;33.49;CHILDS GARDEN SPADE BLUE;119;NULL
869;4;869;09/07/1981;2;17/07/1981;Ricardo;Keeling;NULL;187-668-2310;8984 Marlee Meadows Apt. 162;New Garnet;Ve;1326;Mraz, Renner and Nolan;Shipped;869;704;11;66.35;WOODEN ROUNDERS GARDEN SET;126;NULL
869;4;869;09/07/1981;2;17/07/1981;Ricardo;Keeling;NULL;187-668-2310;8984 Marlee Meadows Apt. 162;New Garnet;Ve;1326;Mraz, Renner and Nolan;Shipped;8869;394;14;77.60;KINGS CHOICE MUG;61;NULL
870;5;870;06/01/1980;3;13/01/1980;Keanu;Mills;NULL;380.433.1144x78729;9254 Amira Crescent Apt. 420;O'Connellton;Fl;1897;Waters, Mayert and Prohaska;Delivered;870;519;8;70.39;5 STRAND GLASS NECKLACE BLACK;82;NULL
870;5;870;06/01/1980;3;13/01/1980;Keanu;Mills;NULL;380.433.1144x78729;9254 Amira Crescent Apt. 420;O'Connellton;Fl;1897;Waters, Mayert and Prohaska;Delivered;8870;504;12;66.73;36 FOIL STAR CAKE CASES;142;NULL
871;4;871;07/03/1999;1;NULL;Sammie;Heller;03/02/1936;NULL;33034 Kunde Ridge Suite 812;Considinemouth;Te;3719;Mraz, Renner and Nolan;Processed;871;480;14;35.02;ENGLISH ROSE SPIRIT LEVEL;111;This is a comfortable sweater dress, and the quality of the material seems good. the solid blue strip down the front makes it look very bland. i think it would need some dressing up with a necklace or scarf. i decided to pass.
871;4;871;07/03/1999;1;NULL;Sammie;Heller;03/02/1936;NULL;33034 Kunde Ridge Suite 812;Considinemouth;Te;3719;Mraz, Renner and Nolan;Processed;8871;586;12;58.43;AIRLINE BAG VINTAGE JET SET WHITE;147;This is a comfortable sweater dress, and the quality of the material seems good. the solid blue strip down the front makes it look very bland. i think it would need some dressing up with a necklace or scarf. i decided to pass.
872;2;872;25/04/2012;2;27/04/2012;Don;Pagac;NULL;NULL;190 Eriberto Drive;Margaritamouth;Ut;1299;Schinner-Predovic;Shipped;872;92;13;66.76;RIDGED GLASS STORAGE JAR CREAM LID;108;NULL
872;2;872;25/04/2012;2;27/04/2012;Don;Pagac;NULL;NULL;190 Eriberto Drive;Margaritamouth;Ut;1299;Schinner-Predovic;Shipped;8872;667;5;91.02;RED DINER WALL CLOCK;98;NULL
873;3;873;23/05/2004;3;27/05/2004;Cynthia;Pfeffer;NULL;NULL;5149 Nels Passage;Dooleybury;Vi;996;Satterfield LLC;Delivered;873;522;2;54.16;HANGING BAUBLE T-LIGHT HOLDER LARGE;94;NULL
873;3;873;23/05/2004;3;27/05/2004;Cynthia;Pfeffer;NULL;NULL;5149 Nels Passage;Dooleybury;Vi;996;Satterfield LLC;Delivered;8873;77;5;75.31;PINK & WHITE BREAKFAST TRAY;5;NULL
874;6;874;22/01/2014;1;NULL;Assunta;Klocko;15/07/1953;NULL;796 Sherwood Lake Apt. 552;South Neomaland;Al;4947;Dummy;Processed;874;82;13;16.96;BLUE PAPER PARASOL;55;I just tried on this dress in the store, in red, and i loved the off the shoulder design. the color is just as pictured online (a light poppy red). the neckline began a few inches below my collarbone and was super flattering. however, the skirt portion of this dress flared awkwardly at the hips, causing my hips to look much wider than they really are (and also disturbing the otherwise clean lines of the dress). it seemed to me that there was too much fabric at the back portion of the skirt than
874;6;874;22/01/2014;1;NULL;Assunta;Klocko;15/07/1953;NULL;796 Sherwood Lake Apt. 552;South Neomaland;Al;4947;Dummy;Processed;8874;633;5;15.79;ASSORTED COLOUR T-LIGHT HOLDER;81;I just tried on this dress in the store, in red, and i loved the off the shoulder design. the color is just as pictured online (a light poppy red). the neckline began a few inches below my collarbone and was super flattering. however, the skirt portion of this dress flared awkwardly at the hips, causing my hips to look much wider than they really are (and also disturbing the otherwise clean lines of the dress). it seemed to me that there was too much fabric at the back portion of the skirt than
875;5;875;31/08/1984;2;06/09/1984;Nicolette;Little;02/06/1946;NULL;6136 Kristina Mission;New Herta;Il;2016;Waters, Mayert and Prohaska;Shipped;875;343;11;18.55;JADE DROP EARRINGS W FILIGREE;46;NULL
875;5;875;31/08/1984;2;06/09/1984;Nicolette;Little;02/06/1946;NULL;6136 Kristina Mission;New Herta;Il;2016;Waters, Mayert and Prohaska;Shipped;8875;685;6;6.69;PICTURE FRAME WOOD TRIPLE PORTRAIT;100;NULL
876;1;876;18/10/1986;3;26/10/1986;Reanna;Baumbach;15/07/1941;NULL;643 Tom Valleys Apt. 875;East Danefurt;Ut;2657;Hettinger LLC;Delivered;876;720;6;58.95;BRIGHT BLUES RIBBONS;121;NULL
876;1;876;18/10/1986;3;26/10/1986;Reanna;Baumbach;15/07/1941;NULL;643 Tom Valleys Apt. 875;East Danefurt;Ut;2657;Hettinger LLC;Delivered;8876;26;5;77.15;BOOM BOX SPEAKER GIRLS;1;NULL
877;6;877;15/11/1992;1;NULL;Floyd;Hettinger;NULL;NULL;2379 Abernathy Estate;West Adolphchester;Fl;1959;Dummy;Processed;877;318;9;55.70;HAND TOWEL PINK FLOWER AND DAISY;21;NULL
877;6;877;15/11/1992;1;NULL;Floyd;Hettinger;NULL;NULL;2379 Abernathy Estate;West Adolphchester;Fl;1959;Dummy;Processed;8877;324;4;59.67;SET/6 PINK BIRD T-LIGHT CANDLES;148;NULL
878;3;878;01/09/2017;2;07/09/2017;Amani;Bayer;15/07/1956;NULL;019 Chester Cliffs;Mayertberg;Te;2269;Satterfield LLC;Shipped;878;180;13;36.51;CHRISTMAS MUSICAL ZINC STAR;104;NULL
878;3;878;01/09/2017;2;07/09/2017;Amani;Bayer;15/07/1956;NULL;019 Chester Cliffs;Mayertberg;Te;2269;Satterfield LLC;Shipped;8878;40;7;69.36;SMALL CHINESE STYLE SCISSOR;7;NULL
879;4;879;24/12/2007;3;26/12/2007;Dessie;Daugherty;NULL;1-428-826-3696x746;1442 Alexandrine Harbors Apt. 103;Bahringerbury;Rh;2648;Mraz, Renner and Nolan;Delivered;879;697;9;79.63;ENAMEL FLOWER JUG CREAM;63;NULL
879;4;879;24/12/2007;3;26/12/2007;Dessie;Daugherty;NULL;1-428-826-3696x746;1442 Alexandrine Harbors Apt. 103;Bahringerbury;Rh;2648;Mraz, Renner and Nolan;Delivered;8879;728;14;32.28;PACK OF 6 PANNETONE GIFT BOXES;1;NULL
880;6;880;21/03/2001;1;NULL;Milford;Fay;15/07/1952;NULL;678 Pauline Walk;South Amie;Ma;832;Dummy;Processed;880;693;11;96.76;36 PENCILS TUBE SKULLS;125;NULL
880;6;880;21/03/2001;1;NULL;Milford;Fay;15/07/1952;NULL;678 Pauline Walk;South Amie;Ma;832;Dummy;Processed;8880;519;12;70.39;5 STRAND GLASS NECKLACE BLACK;82;NULL
881;1;881;26/07/1977;2;27/07/1977;Garth;Smith;12/02/1938;(435)141-8282x136;59880 Isac Radial Apt. 664;Estelleburgh;Di;3944;Hettinger LLC;Shipped;881;626;12;89.90;WOODEN SCHOOL COLOURING SET;103;"My waist measures 28 and the size 4 is a snug fit. i normally buy size 2 in retailer skirts, but the 2 was unbearably tight. cute skirt though! i like that it's machine washable, and the quality looks good."""
881;1;881;26/07/1977;2;27/07/1977;Garth;Smith;12/02/1938;(435)141-8282x136;59880 Isac Radial Apt. 664;Estelleburgh;Di;3944;Hettinger LLC;Shipped;8881;413;13;44.27;SET/9 CHRISTMAS T-LIGHTS SCENTED;62;"My waist measures 28 and the size 4 is a snug fit. i normally buy size 2 in retailer skirts, but the 2 was unbearably tight. cute skirt though! i like that it's machine washable, and the quality looks good."""
882;2;882;20/03/1980;3;21/03/1980;Reyes;Gusikowski;NULL;NULL;09530 Boehm Trail;Novachester;Ge;2036;Schinner-Predovic;Delivered;882;298;14;38.62;IVORY STRING CURTAIN WITH POLE;69;NULL
882;2;882;20/03/1980;3;21/03/1980;Reyes;Gusikowski;NULL;NULL;09530 Boehm Trail;Novachester;Ge;2036;Schinner-Predovic;Delivered;8882;505;1;66.23;S/4 VALENTINE DECOUPAGE HEART BOX;112;NULL
883;6;883;17/03/2012;1;NULL;Deanna;Predovic;NULL;(366)547-6363;4827 Sebastian Drives Suite 484;West Hardyhaven;Wa;2139;Dummy;Processed;883;364;15;64.35;PORCELAIN ROSE LARGE;105;NULL
883;6;883;17/03/2012;1;NULL;Deanna;Predovic;NULL;(366)547-6363;4827 Sebastian Drives Suite 484;West Hardyhaven;Wa;2139;Dummy;Processed;8883;536;1;21.17;BLUE PAISLEY POCKET BOOK;145;NULL
884;4;884;17/03/2003;2;18/03/2003;Kamryn;Gottlieb;NULL;7134881035;096 Rylan Rue Suite 018;Drakechester;Ar;4576;Mraz, Renner and Nolan;Shipped;884;174;13;11.09;LARGE ROUND WICKER PLATTER;137;NULL
884;4;884;17/03/2003;2;18/03/2003;Kamryn;Gottlieb;NULL;7134881035;096 Rylan Rue Suite 018;Drakechester;Ar;4576;Mraz, Renner and Nolan;Shipped;8884;414;2;85.80;PEG BAG APPLES DESIGN;142;NULL
885;5;885;04/07/2001;3;12/07/2001;Rachelle;Grimes;15/07/1935;NULL;783 Hickle Cape;Lake Brenttown;No;1184;Waters, Mayert and Prohaska;Delivered;885;528;8;57.97;PINK TALL PORCELAIN T-LIGHT HOLDER;139;NULL
885;5;885;04/07/2001;3;12/07/2001;Rachelle;Grimes;15/07/1935;NULL;783 Hickle Cape;Lake Brenttown;No;1184;Waters, Mayert and Prohaska;Delivered;8885;462;12;64.57;BLUE POLKADOT PLATE;97;NULL
886;6;886;27/09/2010;1;NULL;Alize;Macejkovic;15/07/1949;114.208.7281;74342 Prince Place Apt. 194;Daniellamouth;Di;777;Dummy;Processed;886;619;15;57.87;VINTAGE RED TEATIME MUG;24;NULL
886;6;886;27/09/2010;1;NULL;Alize;Macejkovic;15/07/1949;114.208.7281;74342 Prince Place Apt. 194;Daniellamouth;Di;777;Dummy;Processed;8886;318;13;55.70;HAND TOWEL PINK FLOWER AND DAISY;21;NULL
887;2;887;09/03/1999;2;12/03/1999;Kenneth;Gerhold;12/02/1952;NULL;27397 Littel Club Apt. 934;North Brockview;Io;821;Schinner-Predovic;Shipped;887;10;4;18.75;SET OF 3 GOLD FLYING DUCKS;97;NULL
887;2;887;09/03/1999;2;12/03/1999;Kenneth;Gerhold;12/02/1952;NULL;27397 Littel Club Apt. 934;North Brockview;Io;821;Schinner-Predovic;Shipped;8887;203;7;7.17;SET OF 4 NAPKIN CHARMS CROWNS;58;NULL
888;3;888;09/11/1994;3;16/11/1994;Reinhold;Reynolds;15/07/1943;215-461-0852x5245;09732 Runte Trail Suite 066;North Sanfordtown;De;2004;Satterfield LLC;Delivered;888;444;9;57.93;SWISS CHALET TREE DECORATION;90;NULL
888;3;888;09/11/1994;3;16/11/1994;Reinhold;Reynolds;15/07/1943;215-461-0852x5245;09732 Runte Trail Suite 066;North Sanfordtown;De;2004;Satterfield LLC;Delivered;8888;59;8;50.29;SET OF 2 WOODEN MARKET CRATES;49;NULL
889;6;889;15/02/1977;1;NULL;Janessa;Schamberger;15/07/1945;NULL;4348 Ryan Harbor;Legrosfurt;Ar;1005;Dummy;Processed;889;688;6;67.11;PINK HAPPY BIRTHDAY BUNTING;23;NULL
889;6;889;15/02/1977;1;NULL;Janessa;Schamberger;15/07/1945;NULL;4348 Ryan Harbor;Legrosfurt;Ar;1005;Dummy;Processed;8889;435;11;22.43;AIRLINE BAG VINTAGE WORLD CHAMPION;58;NULL
890;5;890;24/11/2005;2;03/12/2005;Andreanne;Bernier;NULL;NULL;08610 Flavio Mountain;Camilleville;Te;2225;Waters, Mayert and Prohaska;Shipped;890;606;14;26.84;FLOWER BURST SILVER RING CRYSTAL;137;NULL
890;5;890;24/11/2005;2;03/12/2005;Andreanne;Bernier;NULL;NULL;08610 Flavio Mountain;Camilleville;Te;2225;Waters, Mayert and Prohaska;Shipped;8890;497;8;47.75;GINGHAM ROSE WRAP;147;NULL
891;1;891;14/05/2003;3;19/05/2003;Royce;Wyman;NULL;(183)027-3746x95654;20872 Hills Valleys;Gillianshire;Te;4749;Hettinger LLC;Delivered;891;216;1;61.43;WICKER WREATH SMALL;14;My daughter and i both purchased this vest at an retailer store. this vest is so flattering on and is so much cuter in person than in the online picture. it is chic and stylish and will definitely be a staple for fall and winter.
891;1;891;14/05/2003;3;19/05/2003;Royce;Wyman;NULL;(183)027-3746x95654;20872 Hills Valleys;Gillianshire;Te;4749;Hettinger LLC;Delivered;8891;431;1;12.46;WOOD STAMP SET THANK YOU;141;My daughter and i both purchased this vest at an retailer store. this vest is so flattering on and is so much cuter in person than in the online picture. it is chic and stylish and will definitely be a staple for fall and winter.
